,0,1,2,3,4,5,6,7,8,9
4440,0.01031113,0.01029205,0.02499008,0.0154953,0.01560211,0.01585388,0.01481247,0.01519394,0.01576996,0.01491165
4460,0.01082993,0.01007462,0.0178566,0.01512146,0.0147438,0.0163002,0.014534,0.01576233,0.01515579,0.0150528
4480,0.01147461,0.01023102,0.0153389,0.01519775,0.01506805,0.01547241,0.01495743,0.01543045,0.01549149,0.01623917
4500,0.01182556,0.01188278,0.01525879,0.01459885,0.01555252,0.01538467,0.01527023,0.01504135,0.01593781,0.01593399
4520,0.01132584,0.01124954,0.01531219,0.01502609,0.01475906,0.01475906,0.01521301,0.01587296,0.01493073,0.01565552
4540,0.01172256,0.01142502,0.02403259,0.01486588,0.01544952,0.01580429,0.01465988,0.01538086,0.0153923,0.0125885
4560,0.0111618,0.01222229,0.0147438,0.01626587,0.01551437,0.01546478,0.0152626,0.01574707,0.01556015,0.0150528
4580,0.01088715,0.01151657,0.01461792,0.01440811,0.01480103,0.01545334,0.01511765,0.01543427,0.01544952,0.01433182
4600,0.01153564,0.01179504,0.01493454,0.01460266,0.0145607,0.01448441,0.01180267,0.01522827,0.0154686,0.01584244
4620,0.04105377,0.06271744,0.02529907,0.02060318,0.02190781,0.02154541,0.02070236,0.02084351,0.0206871,0.02101135
4640,0.01538086,0.01615906,0.02127075,0.02095795,0.02073669,0.01993942,0.01944733,0.02065277,0.02063751,0.0185318
4660,0.01458359,0.01539993,0.01980972,0.01993561,0.01610947,0.01949692,0.01797104,0.01882172,0.01451492,0.0188942
4680,0.01283264,0.01288605,0.01713562,0.01619339,0.01575089,0.01612473,0.01642227,0.01501465,0.01511383,0.0178299
4700,0.01294327,0.01256561,0.01504517,0.0154686,0.01536179,0.01515198,0.01514816,0.01504898,0.01446915,0.01553726
4720,0.01162338,0.01232147,0.01176071,0.01572418,0.01514053,0.01594162,0.01438141,0.01353455,0.01461029,0.01499176
4740,0.0123024,0.01083755,0.01649094,0.01522064,0.01490784,0.01633072,0.01533127,0.0161972,0.01477814,0.01479721
4760,0.01191711,0.01195526,0.01582336,0.01616669,0.01560593,0.01614761,0.01689148,0.01590347,0.0149765,0.01670074
4780,0.01174927,0.01144409,0.01763535,0.01557159,0.0152626,0.01622391,0.01518631,0.01600266,0.01613617,0.01669312
4800,0.01233292,0.0121727,0.02837372,0.0153389,0.01638031,0.01679611,0.01684189,0.01599121,0.01572418,0.01544571
4820,0.01362228,0.01317978,0.0178299,0.01750565,0.0177269,0.01818466,0.0177803,0.01719666,0.01789856,0.01805878
4840,0.01464462,0.01292419,0.01819611,0.01747513,0.01764679,0.01789474,0.01755142,0.01792526,0.01762009,0.01785278
4860,0.01359558,0.01374817,0.01842499,0.01802826,0.0184021,0.01754761,0.01793671,0.01818085,0.0172348,0.01808167
4880,0.0128479,0.01271057,0.02031708,0.01840973,0.018013,0.0175705,0.01769257,0.01832581,0.01704407,0.0178833
4900,0.07383728,0.05006409,0.02681732,0.02626038,0.0265274,0.026474,0.02500916,0.02454376,0.02487946,0.02454376
4920,0.0740509,0.07515717,0.02725983,0.0268631,0.02648163,0.02620697,0.02467346,0.02546692,0.02559662,0.02536774
4940,0.01681519,0.01753235,0.02366638,0.02219391,0.02194977,0.02199554,0.02191925,0.02059937,0.021492,0.02017975
4960,0.07446289,0.08066559,0.03421021,0.02677155,0.02685547,0.02642822,0.0266571,0.02430725,0.02507782,0.02468872
4980,0.02078247,0.01983643,0.0247345,0.02397919,0.02442169,0.02387238,0.02334595,0.02212524,0.02310944,0.02309418
5000,0.01790619,0.01739502,0.02703857,0.02198029,0.02210999,0.02218628,0.02232361,0.02061462,0.02164459,0.02056122
